Word,Lemmas
scrag,scragged;scragging;scrags
scram,scramming;scrams
seacoast,seacoasts
sealskin,sealskins
serology,serologies
sharpshooter,sharpshooters
shipload,shiploads
shoehorn,shoehorned;shoehorns
signboard,signboards
sikhism,sikhisms
sinter,sintered;sintering;sinters
skink,skinks
skullcap,skullcaps
snobbishness,snobbishnesses
soutane,soutanes
spermatocyte,spermatocytes
stele,steles
sternness,sternnesses
suburbanite,suburbanites
sulcus,sulcuss
superfluity,superfluities
supergroup,supergroups
surcoat,surcoats
syncretism,syncretisms
teasel,teasels
telephonic,telephonics
tisane,tisanes
trammel,trammelled;trammels;trammelling
transferrin,transferrins
translocate,translocated;translocates;translocating
trencher,trenchers
tricot,tricots
tsk,tsked
tubercular,tuberculars
tuberculin,tuberculins
uncouple,uncoupling;uncouples;uncoupled
underskirt,underskirts
ureter,ureters
valediction,valedictions
vaquero,vaqueros
voider,voiders
wellspring,wellsprings
yodel,yodelling;yodels;yodelled
abalone,abalones
acetylate,acetylated;acetylating;acetylates
aggrandizement,aggrandizements
amide,amides
androgen,androgens
anglicize,anglicized;anglicizes;anglicizing
anisotropy,anisotropies
anoxia,anoxias
antinomian,antinomians
applicator,applicators
artilleryman,artillerymen
astrocyte,astrocytes
atonality,atonalities
bankroll,bankrolls;bankrolling;bankrolled
beatification,beatifications
bentwood,bentwoods
binnacle,binnacles
bivalent,bivalents
bloodletting,bloodlettings
bodega,bodegas
botulism,botulisms
boxplot,boxplots
brisket,briskets
broadcloth,broadcloths
bullfrog,bullfrogs
caftan,caftans
canalize,canalized;canalizing;canalizes
cannibalize,cannibalized;cannibalizing;cannibalizes
cession,cessions
cheater,cheaters;cheatering
chimaera,chimaeras
chlorpromazine,chlorpromazines
clumpy,clumpier
consanguinity,consanguinities
countrywoman,countrywomen
crackly,cracklier
creationist,creationists
croupier,croupiers
crud,cruds
cubit,cubits
cummerbund,cummerbunds
cyberpunk,cyberpunks
daoism,daoisms
declination,declinations
deerstalker,deerstalkers
defenestration,defenestrations
dehumanize,dehumanizing;dehumanized;dehumanizes
desegregation,desegregations
dimensionality,dimensionalities
disallowance,disallowances
doggedness,doggednesses
drowse,drowsing;drowsed;drowses
durian,durians
earful,earfuls
econometrician,econometricians
elastin,elastins
epigenesis,epigeneses
ethane,ethanes
evangelize,evangelizing;evangelized;evangelizes
eventuate,eventuated;eventuates;eventuating
faun,fauns
feely,feelies
flashcard,flashcards
frigidity,frigidities
frontiersman,frontiersmen
glaciate,glaciated;glaciates;glaciating
glucocorticoid,glucocorticoids
greave,greaves
hadron,hadrons
hap,happed;haps;happing
highlighter,highlighters
hoarder,hoarders
hobo,hobos
hod,hods
humor,humors
hydrogenation,hydrogenations
iambic,iambics
incrimination,incriminations
indisposition,indispositions
inhomogeneity,inhomogeneities
initialize,initialized;initializing;initializes
instrumentality,instrumentalities
interconnectedness,interconnectednesses
internationality,internationalities
invincibility,invincibilities
isothiocyanate,isothiocyanates
joggle,joggled;joggling;joggles
ketone,ketones
kith,kiths
lasagna,lasagnas
linebacker,linebackers
lobotomy,lobotomies
longship,longships
magnetize,magnetized;magnetizing;magnetizes
mailbag,mailbags
malleability,malleabilities
megabit,megabits
mercantilist,mercantilists
militarist,militarists
milord,milords
milt,milts
miniskirt,miniskirts
nightlight,nightlights
obstructionism,obstructionisms
omnivore,omnivores
overtire,overtired
paly,palyer;palying
particularism,particularisms
patrolman,patrolmen
pectin,pectins
perfective,perfectives
perfumer,perfumers
petrify,petrified;petrifies;petrifying
phonetician,phoneticians
pincushion,pincushions
pipet,pipetting;pipetted
preceptor,preceptors
prehistorian,prehistorians
presbyter,presbyters
preservationist,preservationists
princeling,princelings
protoplasm,protoplasms
provincialism,provincialisms
puffball,puffballs
quintuple,quintupled;quintupling;quintuples
radiographer,radiographers
recalculation,recalculations
reconfigure,reconfigured;reconfiguring
reenter,reentered;reentering;reenters
rennet,rennets
resize,resized;resizing
roadhouse,roadhouses
rockface,rockfaces
rumination,ruminations
salsa,salsas
saran,sarans
seahorse,seahorses
seismograph,seismographs
shiner,shiners
skeet,skeets
slaveholder,slaveholders
snakebite,snakebites
spellbind,spellbinding;spellbinds;spellbound
spline,splines
sporran,sporrans
spritzer,spritzers
standpipe,standpipes
statecraft,statecrafts
stepper,steppers
stinger,stingers
stonewall,stonewalls;stonewalling;stonewalled
straightness,straightnesses
stroganoff,stroganoffs
stromatolite,stromatolites
submitter,submitters
substantiation,substantiations
sunbather,sunbathers
supervene,supervenes;supervening;supervened
symbiont,symbionts
tagger,taggers
tailwind,tailwinded;tailwinds
tardiness,tardinesses
tarsier,tarsiers
tartlet,tartlets
thistledown,thistledowns
thymine,thymines
toolmaker,toolmakers
translucence,translucences
trombonist,trombonists
troubleshoot,troubleshooting;troubleshoots
tumulus,tumuluss
undersecretary,undersecretaries
undershoot,undershooting;undershoots;undershot
uppercut,uppercuts
usurer,usurers
vasodilator,vasodilators
warpath,warpaths
wavelet,wavelets
whorehouse,whorehouses
woodsman,woodsmen
acclimatization,acclimatizations
admonishment,admonishments
agouti,agoutis
aircondition,airconditioning;airconditioned
almoner,almoners
ambiance,ambiances
ani,anis
anima,animas
antipasto,antipastoes
anuran,anurans
aptness,aptnesses
arachnid,arachnids
assiduity,assiduities
autostrada,autostradas
backslide,backsliding;backslides;backslid;backslidden
baloney,baloneys
bast,basts
bataan,bataans
bedbug,bedbugs
besom,besoms
bitchiness,bitchinesses
bleacher,bleachers
bluefin,bluefins
bluegrass,bluegrasses
bootlegger,bootleggers
borax,boraxes
boxcar,boxcars
braise,braised;braising;braises
calorimetry,calorimetries
candlewick,candlewicks
cannonade,cannonades;cannonading
careen,careening;careened;careens
carpal,carpals
chatelaine,chatelaines
cheapskate,cheapskates
chipmaker,chipmakers
chlorate,chlorates
clubroom,clubrooms
cockiness,cockinesses
coif,coifs;coiffing;coiffed
combust,combusted;combusting;combusts
commercialize,commercialized;commercializing;commercializes
concessionaire,concessionaires
conditionality,conditionalities
conjunct,conjuncts
conscientiousness,conscientiousnesses
conveyer,conveyers
cowbell,cowbells
crawly,crawlies
crocodilian,crocodilians
crudeness,crudenesses
cyanosis,cyanoses
decarboxylase,decarboxylases
decease,deceases;deceased;deceasing
decontaminate,decontaminating;decontaminated;decontaminates
deflector,deflectors
disenfranchisement,disenfranchisements
disestablish,disestablished;disestablishes;disestablishing
disinvestment,disinvestments
disrobe,disrobing;disrobed;disrobes
dolt,dolts
ectoderm,ectoderms
ectotherm,ectotherms
erratum,errata
exhumation,exhumations
expander,expanders
exportation,exportations
extenuate,extenuating;extenuates;extenuated
eyepatch,eyepatches
faithlessness,faithlessnesses
familiarization,familiarizations
fearfulness,fearfulnesses
fermenter,fermenters
filtrate,filtrates;filtrated;filtrating
finalization,finalizations
flavor,flavors
forestay,forestays
fossilization,fossilizations
foursquare,foursquares
frangipani,frangipanis
fruiterer,fruiterers
fuzziness,fuzzinesses
gerontologist,gerontologists
gigabyte,gigabytes
gloaming,gloamings
glob,globs
globetrotter,globetrotters
gonadotropin,gonadotropins
gopher,gophers
grappa,grappas
grownup,grownups
guacamole,guacamoled
guestroom,guestrooms
gyp,gyps;gyping;gypping;gypped
halal,halals
handcraft,handcrafted;handcrafting;handcrafts
hayloft,haylofts
haymaker,haymakers
headliner,headliners
hireling,hirelings
hitchhiker,hitchhikers
holograph,holographs
humidifier,humidifiers
inducer,inducers
instar,instars
insubordinate,insubordinates
intercalate,intercalated;intercalating;intercalates
interdiction,interdictions
karyotype,karyotypes
kettledrum,kettledrums
keyboardist,keyboardists
kinematics,kinematicss
langur,langurs
laundress,laundresses
lawman,lawmen
lepton,leptons
libertarianism,libertarianisms
literalism,literalisms
madwoman,madwomen
mallee,mallees
mammogram,mammograms
masticate,masticated;masticating;masticates
misapplication,misapplications
misperception,misperceptions
moonstone,moonstones
mudslide,mudslides
mummification,mummifications
muskrat,muskrats
needlepoint,needlepoints
neurobiologist,neurobiologists
nominalism,nominalisms
nougat,nougats
offertory,offertories
onomatopoeia,onomatopoeias
overreaction,overreactions
oxygenate,oxygenated;oxygenating;oxygenates
oxytocin,oxytocins
pagination,paginations
parasympathetic,parasympathetics
parch,parching;parched;parches
pasteboard,pasteboards
penpal,penpals
pentameter,pentameters
peregrination,peregrinations
perpetration,perpetrations
perspicacity,perspicacities
philosophize,philosophizing;philosophizes;philosophized
photomicrograph,photomicrographs
photomontage,photomontages
pigskin,pigskins
pompadour,pompadours
preordain,preordained;preordaining;preordains
raccoon,raccoons
radicalize,radicalized;radicalizing;radicalizes
rangeland,rangelands
recode,recoded;recoding
reelection,reelections
refiner,refiners
reformatory,reformatories
reticule,reticules
reticulocyte,reticulocytes
rissole,rissoles
roadrunner,roadrunners
roofer,roofers
rowdiness,rowdinesses
rumba,rumbas
schistosome,schistosomes
sentience,sentiences
skirl,skirled;skirling;skirls
submariner,submariners
sunfish,sunfished;sunfishes
sunhat,sunhats
swiftlet,swiftlets
tamarind,tamarinds
taupe,taupes
technic,technics
thumbscrew,thumbscrews
tickler,ticklers
tourney,tourneys;tourneyed;tourneying
transferase,transferases
transmogrify,transmogrified;transmogrifying;transmogrifies
trigeminal,trigeminals
tropism,tropisms
truculence,truculences
tutee,tutees
uranyl,uranyls
veld,velds
vincristine,vincristines
virology,virologies
vocalization,vocalizations
wastrel,wastrels
whippy,whippier
whop,whopping;whopped;whops
workday,workdays
yawl,yawls;yawling;yawled
ziggurat,ziggurats
abracadabra,abracadabras
abscissa,abscissae
acrylamide,acrylamides
acuteness,acutenesses
adjure,adjured;adjuring;adjures
administrate,administrating;administrates;administrated
agave,agaves
agglutinate,agglutinated;agglutinating;agglutinates
allergist,allergists
ampulla,ampullas
anthropometric,anthropometrics
arginine,arginines
arteriosclerosis,arterioscleroses
autofocus,autofocuss
barbershop,barbershops
bilk,bilking;bilked;bilks
biped,bipeds
bisque,bisques
blasphemer,blasphemers
blastula,blastulas
bluestone,bluestones
boatswain,boatswains
bondsman,bondsmen
buckwheat,buckwheats
buckyball,buckyballs
cacique,caciques
calcify,calcified;calcifying;calcifies
caregiver,caregivers
centrum,centrums
chalkboard,chalkboards
chloramine,chloramines
chlorite,chlorites
chromite,chromites
collectivize,collectivized;collectivizes;collectivizing
commissure,commissures
committeeman,committeemen
conjunctive,conjunctives
coquette,coquettes
cornmeal,cornmeals
cowgirl,cowgirls
creativeness,creativenesses
crenellate,crenellated;crenellates;crenellating
cruet,cruets
cul,culs
cultist,cultists
cyanobacteria,cyanobacterias
cytoskeleton,cytoskeletons
deflower,deflowered;deflowering;deflowers
dekko,dekkoes
delist,delisting;delisted
devilry,devilries
disbarment,disbarments
discordance,discordances
disgorgement,disgorgements
dogleg,doglegs
eightpence,eightpences
elate,elated;elating;elates
enshroud,enshrouded;enshrouds;enshrouding
erie,eries
erythromycin,erythromycins
fencer,fencers
filer,filers
firelighter,firelighters
flatland,flatlands
folktale,folktales
forewoman,forewomen
frontrunner,frontrunners
gar,gars
gazump,gazumped;gazumping;gazumps
geld,gelded;gelds;gelding;gelt
gentamicin,gentamicins
globulin,globulins
graviton,gravitons
gunmetal,gunmetals
gymnosperm,gymnosperms
haft,hafts;hafting;hafted
hasp,hasps
hassock,hassocks
hippocrates,hippocratess
hopefulness,hopefulnesses
hydrogeologist,hydrogeologists
hyphenation,hyphenations
icebox,iceboxes
iciness,icinesses
impiety,impieties
intensifier,intensifiers
intercommunication,intercommunications
involution,involutions
junkyard,junkyards
klondike,klondikes
latticework,latticeworks
lave,laved;laving;laves
lithographer,lithographers
makeover,makeovers
manatee,manatees
mandala,mandalas
marimba,marimbas
megahertz,megahertzs
megalith,megaliths
meltwater,meltwaters
meniscus,meniscuss
microclimate,microclimates
microelectrode,microelectrodes
mincer,mincers
mindset,mindsets
moa,moas
monger,mongers;mongering
moralism,moralisms
morello,morelloes
morph,morphs
mucoid,mucoids
musher,mushers
muss,mussed;mussing;musses
mycelium,myceliums
negligee,negligees
neurobiology,neurobiologies
newscast,newscasts
noblesse,noblesses
noncompliance,noncompliances
obtuseness,obtusenesses
odometer,odometers
osmium,osmiums
outdistance,outdistanced;outdistances;outdistancing
overcompensate,overcompensating;overcompensated;overcompensates
overflight,overflights
palindrome,palindromes
parasitize,parasitized;parasitizing
peddler,peddlers
pedicure,pedicures;pedicured
perineum,perineums
perjure,perjured;perjures;perjuring
phloem,phloems
plesiosaur,plesiosaurs
pomade,pomades;pomaded;pomading
pooper,poopers
praline,pralines
preeminence,preeminences
prophetess,prophetesses;prophetesss
prurience,pruriences
raiment,raiments
rarefy,rarefied;rarefying
reconfiguration,reconfigurations
reduplicate,reduplicating;reduplicated;reduplicates
reframe,reframing;reframed
repairman,repairmen
repartition,repartitioning;repartitioned
ringmaster,ringmasters
riverboat,riverboats
rulership,rulerships
scarify,scarifying;scarified;scarifies
seamount,seamounts
segue,segued;segueing;segues
septuagenarian,septuagenarians
shakedown,shakedowns
shirtfront,shirtfronts
sidewall,sidewalls
signage,signages
sinusoid,sinusoids
skiffle,skiffles
skydiver,skydivers
slapper,slappers
snifter,snifters
soapstone,soapstones
sommelier,sommeliers
speechwriter,speechwriters
squish,squished;squishes;squishing
strudel,strudels
stupa,stupas
stupefaction,stupefactions
subcategory,subcategories
suborn,suborned;suborning;suborns
subregion,subregions
succuss,succussed;succussing;succusses
supercontinent,supercontinents
supremacist,supremacists
tangency,tangencies
tattle,tattling;tattles;tattled
taurine,taurines
taxon,taxons
telemarketing,telemarketings
teleport,teleports
teletype,teletypes
tempter,tempters
termagant,termagants
theodolite,theodolites
thirtysomething,thirtysomethings
traduce,traduced;traduces;traducing
transect,transects;transected;transecting
trivet,trivets
troglodyte,troglodytes
unclassifiable,unclassifiables
understaff,understaffing
vaporize,vaporized;vaporizes;vaporizing
vaulter,vaulters
wellness,wellnesses
westernization,westernizations
wiretap,wiretaps
wringer,wringers
wristband,wristbands
ablate,ablated;ablates;ablating
actuator,actuators
aeronaut,aeronauts
afterdeck,afterdecks
anaconda,anacondas
antifreeze,antifreezes
antimacassar,antimacassars
atrazine,atrazines
baccalaureate,baccalaureates
banquette,banquettes
bassoonist,bassoonists
beachfront,beachfronts
bifurcate,bifurcates;bifurcated;bifurcating
bimonthly,bimonthlies
bordello,bordellos
bougainvillea,bougainvilleas
breviary,breviaries
broil,broiled;broils;broiling
bronchus,bronchuss
brushstroke,brushstrokes
bullhorn,bullhorns
bullring,bullrings
bureaucratize,bureaucratized;bureaucratizing
burthen,burthens;burthening;burthened
cabinetmaker,cabinetmakers
carob,carobs
carthorse,carthorses
cattleman,cattlemen
chirrup,chirrups;chirrupped;chirruping;chirruped
civet,civets
coauthor,coauthors
collectible,collectibles
concurrency,concurrencies
conduce,conduced;conduces;conducing
conic,conics
copal,copals
